,date,mining_profitability,transactions,market_cap,sent_addresses,av_transaction_size,median_transaction_size,send_usd,hashrate,top_100_percent,confirmation_time,block_size,tweets,av_transaction_value,difficulty,fee_reward,google_trends,active_addresses,median_transaction_value,price,full_name,coin
3895,2021/03/16,0.361,319344,1032545698462,569487,,9.269,31435863105,1.596583369563E+20,14.277,9.664,881428,99951,253280,21448277761060,10.6,162.274,1033367,981.368,55340,bitcoin,btc
3896,2021/03/17,0.349,295983,1047147207069,568062,,11.225,25799457635,1.5369321001421E+20,14.277,10.588,900627,106258,276690,21448277761060,11.079,157.531,971402,1011,56137,bitcoin,btc
3897,2021/03/18,0.425,331566,1091192728090,612756,,11.996,26842688639,1.4953597032332E+20,14.299,9.474,884838,106755,230138,21448277761060,12.627,155.945,1021309,998.345,58477,bitcoin,btc
3898,2021/03/19,0.377,316032,1087357958333,585917,,10.283,25479542219,1.6103730236558E+20,14.314,9.73,890748,106380,226492,21524403218194,11.177,139.823,997809,949.944,58278,bitcoin,btc
3899,2021/03/20,0.369,286794,1096737466139,492985,,7.307,19001728770,1.6658872841026E+20,14.318,9.351,869455,92396,237133,21865558044611,8.062,128.959,974431,786.308,58776,bitcoin,btc
3900,2021/03/21,0.358,234780,1069364387885,410038,,5.512,17533683606,1.6596970916255E+20,14.369,9.231,846739,80437,271008,21865558044611,5.883,131.404,936115,835.452,57303,bitcoin,btc
3901,2021/03/22,0.341,297259,1059977262366,547061,,7.381,28248075312,1.7141737589482E+20,14.379,9.536,870478,103950,248804,21865558044611,8.268,138.508,965418,972.241,56801,bitcoin,btc
3902,2021/03/23,0.345,314073,1020809090311,562786,,6.616,37921490830,1.7245128399262E+20,14.338,8.944,872661,94277,316802,21865558044611,7.482,141.034,1083569,922.318,54699,bitcoin,btc
3903,2021/03/24,0.331,304941,1029146872689,552105,,7.533,33574543475,1.7204233374388E+20,14.364,9.474,880506,130216,296800,21865558044611,7.99,158.532,990377,980.627,55143,bitcoin,btc
3904,2021/03/25,0.332,318408,972919538753,601208,,6.178,42386358281,1.6458810468791E+20,14.329,9.351,892913,137938,280559,21865558044611,8.05,171.704,1083562,919.162,52127,bitcoin,btc
3905,2021/03/26,0.325,293474,993128213373,556632,,7.413,31902997837,1.5251368776032E+20,14.282,10.588,872522,137602,263813,21865558044611,8.728,142.016,891746,1028,53208,bitcoin,btc
3906,2021/03/27,0.35,288100,1029912080094,492042,,5.406,20326318231,1.6726627641056E+20,14.286,9.057,899006,106231,236188,21865558044611,6.287,128.065,1001179,775.381,55175,bitcoin,btc
3907,2021/03/28,0.339,248446,1042283088650,418298,,5.247,18020695813,1.7314934491779E+20,14.281,9.057,876628,86361,206956,21865558044611,5.518,124.396,925338,755.722,55835,bitcoin,btc
3908,2021/03/29,0.352,303154,1062404950140,533464,,7.928,30355000226,1.6558643026466E+20,14.327,9.536,877636,104638,301762,21865558044611,7.886,137.011,911249,1042,56910,bitcoin,btc
3909,2021/03/30,0.365,320944,1089310411874,575416,,9.001,27082239353,1.6146059922798E+20,14.332,9.863,885075,111290,272247,21865558044611,9.577,145.353,1000015,1008,58349,bitcoin,btc
3910,2021/03/31,0.389,332592,1095926423805,607613,,8.787,30294388402,1.6355853683098E+20,14.331,9.172,883290,108145,240534,21865558044611,9.459,144.583,1050294,980.646,58700,bitcoin,btc
3911,2021/04/01,0.338,311794,1099121102988,561167,,8.579,32626194402,1.7331257407383E+20,14.33,9.931,886005,69301,257955,21865558044611,9.037,154.82,1002317,998.433,58868,bitcoin,btc
3912,2021/04/02,0.353,305648,1106599286693,558303,,8.719,30385803529,1.6185468263934E+20,14.34,10.286,884061,30540,268420,23064760716651,9.275,143.921,937863,1003,59266,bitcoin,btc
3913,2021/04/03,0.341,281586,1100431771995,480392,,8.787,21242591514,1.5606186107502E+20,14.319,10.992,884107,75450,280926,23137439666472,9.303,126.514,826749,866.506,58933,bitcoin,btc
3914,2021/04/04,0.341,245861,1077553114989,413606,,7.212,15740704522,1.6592418112923E+20,14.321,9.863,874973,87528,271675,23137439666472,6.863,122.156,893180,744.38,57705,bitcoin,btc
3915,2021/04/05,0.363,288890,1084708156667,527581,,8.591,31203908995,1.7091408190615E+20,14.278,9.231,862111,44761,352131,23137439666472,8.837,130.459,1040641,988.352,58085,bitcoin,btc
3916,2021/04/06,0.351,309421,1091752439532,571802,,9.613,44551728737,1.6782304274115E+20,14.235,10,884008,32289,399032,23137439666472,10.578,129.655,1029256,1057,58460,bitcoin,btc
3917,2021/04/07,0.359,321162,1064111441398,591527,,8.521,33924614678,1.7153538572573E+20,14.26,9.172,888534,86985,301682,23137439666472,9.341,129.445,1058938,958.7,56977,bitcoin,btc
3918,2021/04/08,0.296,278400,1067884294500,533551,,9.433,34178632541,1.7975842791644E+20,14.277,10.746,883754,104094,308327,23137439666472,9.861,121.452,976554,993.544,57176,bitcoin,btc
3919,2021/04/09,0.407,324568,1087236913470,598986,,9.472,33237308602,1.5239160405276E+20,14.323,9.474,888748,102638,285991,23137439666472,10.919,112.812,1045474,932.189,58209,bitcoin,btc
3920,2021/04/10,0.344,298929,1118247770164,505202,,8.212,29236257341,1.8640802936005E+20,14.359,9.172,881319,110849,308410,23137439666472,8.404,130.316,1032385,799.178,59866,bitcoin,btc
3921,2021/04/11,0.34,253304,1116950956402,431628,,6.457,19458041566,1.7052370273752E+20,14.342,9.931,863582,94714,323171,23137439666472,6.502,124.765,915759,779.714,59794,bitcoin,btc
3922,2021/04/12,0.35,291225,1122868810393,510887,,8.558,37306131169,1.7014812415513E+20,14.388,10,883178,132176,346001,23137439666472,9.258,128.714,969344,1126,60108,bitcoin,btc
3923,2021/04/13,0.368,310071,1161057410251,513879,,9.971,45229571000,1.6726755555078E+20,14.41,10.141,876351,171108,382819,23137439666472,10.297,178.476,1003818,1167,62149,bitcoin,btc
3924,2021/04/14,0.409,297359,1185186761045,519415,,13.477,49629168041,1.518717730477E+20,14.464,10.667,902130,161204,389263,23137439666472,13.903,193.005,949048,1285,63438,bitcoin,btc
3925,2021/04/15,0.426,359268,1175194413781,554823,,12.136,36809487178,1.8167943199849E+20,14.513,8.372,892547,110223,323211,23217560568175,12.627,164.392,1196069,974.167,62899,bitcoin,btc
3926,2021/04/16,0.289,219601,1153396629141,420883,,16.799,52037999764,1.6736603940491E+20,14.58,13.981,879567,113640,516536,23581981443664,17.903,177.284,830078,1462,61731,bitcoin,btc
3927,2021/04/17,0.369,194489,1145470060160,353899,,23.738,21792593371,1.2155182861954E+20,14.574,15.824,879676,100583,359703,23581981443664,22.344,147.984,773272,1459,61305,bitcoin,btc
3928,2021/04/18,0.434,274611,1047943240943,449307,,19.648,42645634219,1.2782218196689E+20,14.568,11.613,900314,178464,337989,23581981443664,21.703,267.181,954286,1116,56083,bitcoin,btc
3929,2021/04/19,0.408,208316,1053668050201,427361,,26.889,29892429385,1.1360175683947E+20,14.505,14.845,855365,122950,346249,23581981443664,26.262,207.574,751010,1503,56387,bitcoin,btc
3930,2021/04/20,0.448,279849,1037471672885,536926,,26.442,67407460741,1.3666385547909E+20,14.523,11.25,877935,112302,370719,23581981443664,27.402,185.894,965161,1219,55518,bitcoin,btc
3931,2021/04/21,0.372,225920,1036277138448,467300,,28.392,66373161965,1.3217651820989E+20,14.522,14.257,895948,96848,473725,23581981443664,28.844,153.903,787582,1284,55452,bitcoin,btc
3932,2021/04/22,0.449,274467,1005674091202,506784,,24.369,61007747833,1.4289112913134E+20,14.533,10.07,887672,108961,429103,23581981443664,25.108,174.93,981596,1253,53812,bitcoin,btc
3933,2021/04/23,0.339,295596,932437773885,524077,,20.597,59597772214,1.6404628448074E+20,14.601,10.667,893218,132963,368625,23581981443664,24.229,276.62,931624,1123,49891,bitcoin,btc
3934,2021/04/24,0.331,290545,935961171265,451278,,12.562,31002971914,1.6251119609039E+20,14.611,9.931,880543,86049,275845,23581981443664,15.677,191.32,911731,654.858,50077,bitcoin,btc
3935,2021/04/25,0.289,240900,928155504766,385161,,9.017,28949335984,1.7119806222625E+20,14.694,10.213,884132,81258,337302,23581981443664,11.663,172.196,849115,649.973,49657,bitcoin,btc
3936,2021/04/26,0.295,240573,990675646766,477435,,17.267,50940323283,1.5822087335946E+20,14.685,12.632,893442,110552,474291,23581981443664,19.065,179.781,791356,1230,53000,bitcoin,btc
3937,2021/04/27,0.375,297967,1020303582970,541232,,14.219,66849336208,1.5279169277401E+20,14.719,10.141,883378,102971,419084,23581981443664,15.467,166.215,969613,971.659,54583,bitcoin,btc
3938,2021/04/28,0.334,276984,1024138212277,519237,,13.148,46167808612,1.6808066675917E+20,14.744,10.141,884986,97333,396534,23581981443664,13.288,149.503,1018397,958.806,54785,bitcoin,btc
3939,2021/04/29,0.331,259343,1007462600138,511804,,14.305,36995112855,1.4772885315262E+20,14.781,11.803,876992,96503,439029,23581981443664,15.969,132.646,856639,1160,53891,bitcoin,btc
3940,2021/04/30,0.361,289244,1033104517947,536472,,12.643,30112861243,1.6084085292705E+20,14.817,9.931,868778,92350,437538,23581981443664,13.651,133.512,975112,1087,55260,bitcoin,btc
3941,2021/05/01,0.357,262852,1080393811471,482619,,9.552,16102325162,1.5711233524489E+20,14.805,10.36,882992,99595,353558,23004465874893,10.523,136.871,885897,838.394,57787,bitcoin,btc
3942,2021/05/02,0.42,235029,1063135695455,412840,,8.265,12275331888,1.6789148155669E+20,14.832,7.784,826395,78756,360724,20608845737768,6.85,119.375,1071125,840.168,56860,bitcoin,btc
3943,2021/05/03,0.389,286830,1082875934006,524379,,10.556,33410008177,1.8132234782688E+20,14.847,8.136,836599,89710,435999,20608845737768,9.118,133.043,1053210,1044,57912,bitcoin,btc
3944,2021/05/04,0.362,300643,1034237381397,563505,,8.296,34437152560,1.8790444472306E+20,14.88,7.956,886171,87287,419513,20608845737768,8.081,142.121,1076403,1020,55308,bitcoin,btc
3945,2021/05/05,0.348,309617,1044835343355,598865,,8.533,35491127512,1.7347106945573E+20,14.893,9.172,873874,93866,329957,20608845737768,9.245,138.075,1063848,995.399,55872,bitcoin,btc
3946,2021/05/06,0.403,311210,1065501089567,626069,,9.467,32123009753,1.6571035243399E+20,14.906,8.471,870005,84935,331015,20608845737768,9.349,137.223,1024306,1019,56974,bitcoin,btc
3947,2021/05/07,0.379,307816,1062647482769,598170,,8.647,42781516993,1.7684919859106E+20,14.925,8.372,876361,103515,358005,20608845737768,8.854,126.983,995365,989.07,56818,bitcoin,btc
3948,2021/05/08,0.373,274520,1094685223798,540728,,7.739,24933917376,1.8131531454116E+20,14.945,8.421,894631,82542,293405,20608845737768,7.55,130.702,974819,950.95,58527,bitcoin,btc
3949,2021/05/09,0.383,247680,1084534831442,482269,,6.871,23667105476,1.8657396656762E+20,14.949,7.742,856554,62002,254195,20608845737768,5.686,136.554,1081356,884.45,57981,bitcoin,btc
3950,2021/05/10,0.373,303117,1080529816753,585547,,8.25,35571721390,1.8973079704348E+20,14.995,8,873492,74446,269256,20608845737768,8.244,138.576,1144292,1092,57763,bitcoin,btc
3951,2021/05/11,0.37,311943,1044828022212,605733,,6.385,28925341353,1.7447307372361E+20,15.035,8.372,866430,72974,215614,20608845737768,7.074,131.857,1032122,988.428,55852,bitcoin,btc
3952,2021/05/12,0.371,300280,1046928268168,575074,,5.866,40783825308,1.7386146302667E+20,15.184,8.372,866785,104572,290172,20608845737768,6.686,141.278,1083920,1035,55961,bitcoin,btc
3953,2021/05/13,0.272,276311,932636583479,571087,,5.027,68020393129,1.9760946727775E+20,15.19,8.944,877885,249599,451295,23227330060563,6.67,338.27,1036314,1243,49849,bitcoin,btc
3954,2021/05/14,0.258,265921,938962162235,539733,,5.784,56772901814,1.7706860260077E+20,15.238,10.746,883117,120644,432360,25046487590083,8.046,207.421,883598,1073,50185,bitcoin,btc
3955,2021/05/15,0.243,231976,914493995189,445070,,5.335,44905588095,1.6748502652246E+20,15.275,11.707,882398,95522,404818,25046487590083,7.518,169.969,824216,973.53,48875,bitcoin,btc
3956,2021/05/16,0.266,219303,893250154710,398506,,4.767,34764586378,1.5761301913725E+20,15.287,10.909,874337,148557,397725,25046487590083,5.943,182.1,810985,964.506,47738,bitcoin,btc
3957,2021/05/17,0.242,250789,829643681939,454256,,6.012,55293559731,1.527825567776E+20,15.372,11.901,887113,184558,457314,25046487590083,9.157,259.986,858089,1201,44336,bitcoin,btc
3958,2021/05/18,0.208,220918,826971370305,417958,,6.492,34543986323,1.4706548512322E+20,15.326,14.4,874189,120021,373710,25046487590083,9.708,197.256,733801,1203,44192,bitcoin,btc
3959,2021/05/19,0.255,263294,732571675824,505047,,8.264,53956072578,1.3859008897392E+20,15.239,11.52,880212,363566,450143,25046487590083,13.582,505.899,884253,1829,39146,bitcoin,btc
3960,2021/05/20,0.226,227927,745332584769,488774,,10.081,58855007137,1.4673049793968E+20,15.316,12.857,897022,173415,498229,25046487590083,15.92,379.363,835102,1521,39826,bitcoin,btc
3961,2021/05/21,0.228,226241,732457598072,490983,,10.23,46344046178,1.4065392775665E+20,15.331,13.091,901568,185009,379726,25046487590083,16.013,294.204,795684,1272,39137,bitcoin,btc
3962,2021/05/22,0.227,223684,702150147951,415931,,7.789,33337657665,1.3695961088519E+20,15.346,12.414,879055,174133,396228,25046487590083,12.38,259.374,787813,849.35,37516,bitcoin,btc
3963,2021/05/23,0.187,194201,656715712869,370608,,6.215,36241334696,1.5480298429333E+20,15.352,12.101,849326,160368,402813,25046487590083,9.871,304.794,856651,998.565,35087,bitcoin,btc
3964,2021/05/24,0.22,234629,692759884445,454269,,6.979,47477048251,1.4894899895001E+20,15.273,11.429,883088,151342,411655,25046487590083,10.952,284.611,839856,1094,37011,bitcoin,btc
3965,2021/05/25,0.203,233521,712863169620,463612,,6.668,46177233761,1.6053634756784E+20,15.285,11.707,878431,107640,373314,25046487590083,10.047,224.025,828021,1010,38084,bitcoin,btc
3966,2021/05/26,0.226,230631,734734248513,467813,,6.032,50828242455,1.4563359403315E+20,15.331,11.803,898395,114558,378094,25046487590083,9.268,195.784,834755,1025,39251,bitcoin,btc
3967,2021/05/27,0.193,213918,726544689552,444499,,5.438,42353576022,1.5995364466481E+20,15.328,12.308,899516,100263,359587,25046487590083,8.296,168.525,754805,1074,38812,bitcoin,btc
3968,2021/05/28,0.205,218192,685619996554,463180,,5.08,73389096918,1.4500861196398E+20,15.304,12.101,872404,104815,486152,25046487590083,8.554,182.677,844453,1007,36624,bitcoin,btc
3969,2021/05/29,0.194,198216,660212648100,395271,,3.522,50144374631,1.4039175898494E+20,15.341,12.414,867691,98843,362660,25046487590083,6.142,174.59,759213,752.603,35265,bitcoin,btc
3970,2021/05/30,0.232,179651,664252195015,347329,,2.84,20802851482,1.4327092152594E+20,15.33,10,822636,109381,213617,21214345448186,3.912,166.996,872686,725.123,35480,bitcoin,btc
3971,2021/05/31,0.233,226328,676917079507,438660,,2.965,18327950776,1.4368393198812E+20,15.32,10.213,851276,101203,179821,21047730572452,4.911,159.407,854540,971.947,36154,bitcoin,btc
3972,2021/06/01,0.225,234419,685277218798,460996,,3.08,15832474023,1.5177609781047E+20,15.381,10.141,876479,105694,232637,21047730572452,5.06,154.374,765486,950.284,36599,bitcoin,btc
3973,2021/06/02,0.25,250423,698342547256,486717,,2.954,15231918123,1.6209260698612E+20,15.39,8.675,822467,92542,171600,21047730572452,4.7,151.829,987067,865.239,37295,bitcoin,btc
3974,2021/06/03,0.233,255474,721683500606,510989,,2.965,16302020460,1.6039119442425E+20,15.361,9.796,840977,88708,184357,21047730572452,5.152,150.577,897967,901.467,38539,bitcoin,btc
3975,2021/06/04,0.224,236541,695083303397,462360,,2.635,14145960603,1.4273730760929E+20,15.394,10.992,816280,184618,161320,21047730572452,4.92,163.203,783651,848.513,37117,bitcoin,btc
3976,2021/06/05,0.219,194449,685563096433,385858,,2.071,11924103613,1.4164493533335E+20,15.394,10.992,678168,174730,143921,21047730572452,3.496,146.175,673290,727.213,36607,bitcoin,btc
3977,2021/06/06,0.231,185155,673343594122,335962,,1.238,35879034159,1.4929736016574E+20,15.41,9.6,555768,211698,346058,21047730572452,2.354,156.239,601459,621.883,35953,bitcoin,btc
3978,2021/06/07,0.212,235346,672150431023,439958,,1.717,44824530505,1.4668699738383E+20,15.438,10.827,797353,172116,328847,21047730572452,3.993,149.53,779317,864.655,35888,bitcoin,btc
3979,2021/06/08,0.214,246757,615783449609,471786,,1.389,53003807246,1.4881729185309E+20,15.421,9.664,829248,187281,336602,21047730572452,3.649,208.33,868700,909.827,32877,bitcoin,btc
3980,2021/06/09,0.176,210785,652449565591,423177,,1.701,21102438297,1.6223776534072E+20,15.404,11.429,660581,297825,218923,21047730572452,4.064,189.853,662160,934.595,34833,bitcoin,btc
3981,2021/06/10,0.253,252865,692877224653,510219,,2.434,16990772897,1.1446047973155E+20,15.463,12.203,894428,192780,206447,21047730572452,5.918,166.337,818042,981.397,36990,bitcoin,btc
3982,2021/06/11,0.224,216397,692902481846,444572,,2.654,15568015426,1.1521324711207E+20,15.466,13.714,851566,145724,250106,21047730572452,5.843,136.094,775297,966.458,36990,bitcoin,btc
3983,2021/06/12,0.242,222642,669294022300,405772,,1.955,9713889061,1.2688306226891E+20,15.482,10.909,814843,133446,161942,21047730572452,4.127,121.365,871005,684.135,35728,bitcoin,btc
3984,2021/06/13,0.241,186966,681281589858,330944,,1.518,9346095980,1.2821357157366E+20,15.476,10.909,652100,149747,230003,20836567779802,2.738,126.422,639050,719.822,36366,bitcoin,btc
3985,2021/06/14,0.245,242281,743028377231,428199,,2.389,18206157982,1.42482536842E+20,15.469,10.667,747005,173293,243277,19932791027263,4.275,159.291,815431,909.689,39660,bitcoin,btc
3986,2021/06/15,0.261,241730,753240222538,443257,,2.483,23952675828,1.3200455026254E+20,15.498,10.992,772973,139190,233337,19932791027263,4.52,134.007,861692,940.462,40204,bitcoin,btc
3987,2021/06/16,0.267,252814,738639151118,442342,,2.296,23588807629,1.1943896196302E+20,15.523,11.707,833040,116771,250695,19932791027263,4.84,118.836,828607,840.639,39423,bitcoin,btc
3988,2021/06/17,0.253,237595,723389388008,416213,,1.804,20214651724,1.2899986246799E+20,15.525,11.077,727840,122733,254760,19932791027263,3.719,113.78,745385,800.748,38607,bitcoin,btc
3989,2021/06/18,0.23,222794,693409961312,393441,,1.616,18973472658,1.2984773311861E+20,15.538,11.613,741348,125163,258339,19932791027263,3.856,111.251,734593,802.283,37005,bitcoin,btc
3990,2021/06/19,0.217,186939,670039025889,336784,,1.648,11482251400,1.0988416791427E+20,15.54,13.981,793686,98521,206369,19932791027263,3.687,96.088,586764,766.207,35757,bitcoin,btc
3991,2021/06/20,0.226,167144,657384614358,308785,,1.473,10990052410,1.0518706917708E+20,15.566,13.714,910868,100940,268040,19932791027263,3.348,116.317,536746,757.63,35080,bitcoin,btc
3992,2021/06/21,0.225,204945,621724070499,384401,,2.336,21036373250,1.0260586522078E+20,15.56,13.714,880447,153833,282976,19932791027263,5.784,166.889,708189,974.027,33176,bitcoin,btc
3993,2021/06/22,0.196,196432,599911100740,385925,,3.36,24660356338,1.0066232415846E+20,15.567,15.824,867356,153834,315555,19932791027263,7.756,217.461,678287,1159,32011,bitcoin,btc
3994,2021/06/23,0.241,232603,632425086864,419947,,3.634,21319509002,9.6191870167657E+19,15.607,14.257,867412,125027,264341,19932791027263,8.157,151.717,733559,979.438,33745,bitcoin,btc
3995,2021/06/24,0.239,233173,632484258208,411788,,3.21,21994140039,9.9528169963663E+19,15.603,13.714,858685,105656,268789,19932791027263,6.821,131.488,734265,832.159,33747,bitcoin,btc
3996,2021/06/25,0.229,218135,625547023191,391933,,3.022,32555007021,1.0662818135775E+20,15.594,13.091,854211,154086,363718,19932791027263,6.036,136.546,738824,839.518,33376,bitcoin,btc
3997,2021/06/26,0.183,181539,590174775638,324459,,2.135,25062597251,1.0104267799581E+20,15.583,16.18,857993,105096,307811,19932791027263,5.025,,589898,690.79,31488,bitcoin,btc
